time,ghi,dni,dhi,temp_air,wind_speed
1990-10-26 04:00:00+00:00,412.9,220.98,247.25,26.88,1.86
1990-10-26 05:00:00+00:00,437.7,182.17,279.1,27.57,2.48
1990-10-26 06:00:00+00:00,426.05,104.06,329.25,28.05,3.24
1990-10-26 07:00:00+00:00,395.55,133.89,271.8,27.89,3.38
1990-10-26 08:00:00+00:00,361.25,146.32,236.4,27.87,3.66
1990-10-26 09:00:00+00:00,215.95,86.01,153.85,27.59,3.52
1990-10-26 10:00:00+00:00,196.75,95.47,145.25,27.44,3.24
1990-10-26 11:00:00+00:00,72.7,47.95,57.45,27.26,3.93
1990-10-26 12:00:00+00:00,2.55,0.69,2.5,26.87,4.28
1990-10-26 13:00:00+00:00,0.0,0.0,0.0,26.56,4.28
1990-10-26 14:00:00+00:00,0.0,0.0,0.0,26.54,4.48
1990-10-26 15:00:00+00:00,0.0,0.0,0.0,26.56,4.69
1990-10-26 16:00:00+00:00,0.0,0.0,0.0,26.49,4.76
1990-10-26 17:00:00+00:00,0.0,0.0,0.0,26.43,4.76
1990-10-26 18:00:00+00:00,0.0,0.0,0.0,26.37,4.62
1990-10-26 19:00:00+00:00,0.0,0.0,0.0,26.16,4.69
1990-10-26 20:00:00+00:00,0.0,0.0,0.0,26.26,5.31
1990-10-26 21:00:00+00:00,0.0,0.0,0.0,26.25,5.45
1990-10-26 22:00:00+00:00,0.0,0.0,0.0,26.22,5.59
1990-10-26 23:00:00+00:00,0.0,0.0,0.0,26.25,5.66
1990-10-27 00:00:00+00:00,0.0,0.0,0.0,26.2,5.59
1990-10-27 01:00:00+00:00,136.1,547.79,72.0,26.22,5.72
1990-10-27 02:00:00+00:00,360.55,667.62,121.0,26.66,6.14
1990-10-27 03:00:00+00:00,557.4,750.17,126.8,27.35,6.9
1990-10-27 04:00:00+00:00,715.85,732.24,168.2,27.98,7.17
1990-10-27 05:00:00+00:00,778.85,680.39,187.8,28.4,7.24
1990-10-27 06:00:00+00:00,783.7,573.04,251.85,28.64,7.45
1990-10-27 07:00:00+00:00,760.35,558.48,245.35,28.67,7.45
1990-10-27 08:00:00+00:00,573.0,442.45,196.4,28.45,7.38
1990-10-27 09:00:00+00:00,431.35,414.5,132.9,28.2,7.1
1990-10-27 10:00:00+00:00,254.45,299.17,93.6,27.88,7.1
1990-10-27 11:00:00+00:00,115.25,197.8,52.65,27.6,6.76
1990-10-27 12:00:00+00:00,3.65,4.89,3.3,27.2,5.93
1990-10-27 13:00:00+00:00,0.0,0.0,0.0,26.76,5.72
1990-10-27 14:00:00+00:00,0.0,0.0,0.0,26.54,5.86
1990-10-27 15:00:00+00:00,0.0,0.0,0.0,26.36,5.86
1990-10-27 16:00:00+00:00,0.0,0.0,0.0,26.26,6.07
1990-10-27 17:00:00+00:00,0.0,0.0,0.0,26.2,6.14
1990-10-27 18:00:00+00:00,0.0,0.0,0.0,26.13,6.28
1990-10-27 19:00:00+00:00,0.0,0.0,0.0,26.28,6.62
1990-10-27 20:00:00+00:00,0.0,0.0,0.0,26.01,6.28
1990-10-27 21:00:00+00:00,0.0,0.0,0.0,25.64,6.41
1990-10-27 22:00:00+00:00,0.0,0.0,0.0,25.56,5.93
1990-10-27 23:00:00+00:00,0.0,0.0,0.0,25.26,5.86
1990-10-28 00:00:00+00:00,0.0,0.0,0.0,25.27,5.79
1990-10-28 01:00:00+00:00,104.2,309.79,68.2,25.43,5.72
1990-10-28 02:00:00+00:00,235.65,257.37,143.6,25.8,6.07
1990-10-28 03:00:00+00:00,526.35,656.56,150.45,26.24,6.9
1990-10-28 04:00:00+00:00,709.95,639.27,232.95,27.07,7.31
1990-10-28 05:00:00+00:00,780.15,663.12,205.4,27.98,6.76
1990-10-28 06:00:00+00:00,718.0,532.22,225.15,28.28,6.76
1990-10-28 07:00:00+00:00,533.5,335.38,224.95,28.07,7.1
1990-10-28 08:00:00+00:00,705.3,658.73,146.0,28.12,6.76
1990-10-28 09:00:00+00:00,439.2,372.33,171.85,28.48,6.55
1990-10-28 10:00:00+00:00,319.55,419.22,94.9,27.87,6.41
1990-10-28 11:00:00+00:00,104.3,178.43,48.1,27.74,6.28
1990-10-28 12:00:00+00:00,3.0,7.81,2.45,27.25,5.52
1990-10-28 13:00:00+00:00,0.0,0.0,0.0,26.8,5.17
1990-10-28 14:00:00+00:00,0.0,0.0,0.0,26.6,5.24
1990-10-28 15:00:00+00:00,0.0,0.0,0.0,26.21,5.66
1990-10-28 16:00:00+00:00,0.0,0.0,0.0,26.12,5.59
1990-10-28 17:00:00+00:00,0.0,0.0,0.0,26.1,6.21
1990-10-28 18:00:00+00:00,0.0,0.0,0.0,26.0,6.28
1990-10-28 19:00:00+00:00,0.0,0.0,0.0,25.99,6.07
1990-10-28 20:00:00+00:00,0.0,0.0,0.0,25.65,6.07
1990-10-28 21:00:00+00:00,0.0,0.0,0.0,25.66,5.79
1990-10-28 22:00:00+00:00,0.0,0.0,0.0,25.49,5.59
1990-10-28 23:00:00+00:00,0.0,0.0,0.0,25.48,6.14
1990-10-29 00:00:00+00:00,0.0,0.0,0.0,25.35,5.72
1990-10-29 01:00:00+00:00,111.2,375.38,67.9,25.45,5.66
1990-10-29 02:00:00+00:00,272.75,441.98,115.2,25.93,5.86
1990-10-29 03:00:00+00:00,547.9,743.77,123.2,26.58,5.93
1990-10-29 04:00:00+00:00,642.65,530.98,247.4,27.53,6.14
1990-10-29 05:00:00+00:00,699.9,499.45,268.0,28.08,6.28
1990-10-29 06:00:00+00:00,861.65,689.35,224.75,28.46,6.41
1990-10-29 07:00:00+00:00,798.2,639.76,211.0,28.95,6.41
1990-10-29 08:00:00+00:00,715.9,635.21,177.9,28.94,6.34
1990-10-29 09:00:00+00:00,576.15,638.68,118.8,28.72,6.28
1990-10-29 10:00:00+00:00,347.45,483.2,89.35,28.37,6.21
1990-10-29 11:00:00+00:00,115.25,162.5,64.3,27.86,5.72
1990-10-29 12:00:00+00:00,3.4,3.61,3.15,27.31,4.97
1990-10-29 13:00:00+00:00,0.0,0.0,0.0,26.84,4.62
1990-10-29 14:00:00+00:00,0.0,0.0,0.0,26.67,4.62
1990-10-29 15:00:00+00:00,0.0,0.0,0.0,26.56,4.62
1990-10-29 16:00:00+00:00,0.0,0.0,0.0,26.48,4.69
1990-10-29 17:00:00+00:00,0.0,0.0,0.0,26.49,4.83
1990-10-29 18:00:00+00:00,0.0,0.0,0.0,26.49,4.9
1990-10-29 19:00:00+00:00,0.0,0.0,0.0,26.43,5.24
1990-10-29 20:00:00+00:00,0.0,0.0,0.0,26.41,5.38
1990-10-29 21:00:00+00:00,0.0,0.0,0.0,26.44,5.45
1990-10-29 22:00:00+00:00,0.0,0.0,0.0,26.33,5.38
1990-10-29 23:00:00+00:00,0.0,0.0,0.0,26.04,4.9
1990-10-30 00:00:00+00:00,0.0,0.0,0.0,25.9,4.69
1990-10-30 01:00:00+00:00,138.65,657.97,63.35,26.06,4.69
1990-10-30 02:00:00+00:00,269.65,489.01,95.95,26.75,4.55
1990-10-30 03:00:00+00:00,494.35,605.76,149.4,27.29,5.03
1990-10-30 04:00:00+00:00,614.65,618.14,155.65,28.02,5.31
1990-10-30 05:00:00+00:00,709.95,566.46,221.25,28.38,5.38
1990-10-30 06:00:00+00:00,804.4,702.33,157.0,28.71,5.24
1990-10-30 07:00:00+00:00,804.9,641.42,217.55,28.98,5.59
1990-10-30 08:00:00+00:00,709.2,626.71,179.7,29.0,5.79
1990-10-30 09:00:00+00:00,532.5,528.44,155.1,28.84,6.0
1990-10-30 10:00:00+00:00,286.1,306.78,122.75,28.46,6.28
1990-10-30 11:00:00+00:00,104.6,140.8,60.65,27.91,6.14
1990-10-30 12:00:00+00:00,2.95,5.13,2.6,27.36,5.24
1990-10-30 13:00:00+00:00,0.0,0.0,0.0,26.98,4.9
1990-10-30 14:00:00+00:00,0.0,0.0,0.0,26.76,4.76
1990-10-30 15:00:00+00:00,0.0,0.0,0.0,26.66,4.69
1990-10-30 16:00:00+00:00,0.0,0.0,0.0,26.57,4.55
1990-10-30 17:00:00+00:00,0.0,0.0,0.0,26.46,4.55
1990-10-30 18:00:00+00:00,0.0,0.0,0.0,26.4,4.69
1990-10-30 19:00:00+00:00,0.0,0.0,0.0,26.3,4.41
1990-10-30 20:00:00+00:00,0.0,0.0,0.0,26.23,4.55
1990-10-30 21:00:00+00:00,0.0,0.0,0.0,26.07,4.69
1990-10-30 22:00:00+00:00,0.0,0.0,0.0,26.03,4.69
1990-10-30 23:00:00+00:00,0.0,0.0,0.0,25.94,4.62
1990-10-31 00:00:00+00:00,0.0,0.0,0.0,25.95,4.62
1990-10-31 01:00:00+00:00,130.9,389.91,86.65,26.02,4.55
1990-10-31 02:00:00+00:00,354.65,624.31,133.7,26.52,4.83
1990-10-31 03:00:00+00:00,446.45,405.4,216.25,27.64,5.66
1990-10-31 04:00:00+00:00,650.6,547.87,244.8,28.3,5.66
1990-10-31 05:00:00+00:00,625.05,380.28,297.75,28.78,5.72
1990-10-31 06:00:00+00:00,689.65,493.4,235.9,28.82,5.59
1990-10-31 07:00:00+00:00,589.15,389.96,232.9,29.08,5.24
1990-10-31 08:00:00+00:00,556.6,465.75,164.05,28.9,5.45
1990-10-31 09:00:00+00:00,470.1,471.79,134.05,28.82,5.52
1990-10-31 10:00:00+00:00,263.7,292.38,108.5,28.68,5.38
1990-10-31 11:00:00+00:00,94.9,166.5,43.15,28.21,4.97
1990-10-31 12:00:00+00:00,2.45,5.95,2.05,27.57,4.48
1990-10-31 13:00:00+00:00,0.0,0.0,0.0,26.97,4.41
1990-10-31 14:00:00+00:00,0.0,0.0,0.0,26.36,4.48
1990-10-31 15:00:00+00:00,0.0,0.0,0.0,25.85,4.62
1990-10-31 16:00:00+00:00,0.0,0.0,0.0,24.1,4.11
1990-10-31 17:00:00+00:00,0.0,0.0,0.0,24.37,4.14
1990-10-31 18:00:00+00:00,0.0,0.0,0.0,24.64,4.17
1990-10-31 19:00:00+00:00,0.0,0.0,0.0,24.92,4.2
1990-10-31 20:00:00+00:00,0.0,0.0,0.0,25.19,4.23
1990-10-31 21:00:00+00:00,0.0,0.0,0.0,25.46,4.25
1990-10-31 22:00:00+00:00,0.0,0.0,0.0,25.73,4.28
1990-10-31 23:00:00+00:00,0.0,0.0,0.0,26.01,4.31
1990-11-01 00:00:00+00:00,0.0,0.0,0.0,26.28,4.34
1990-11-01 01:00:00+00:00,137.45,631.21,66.45,26.55,4.37
1990-11-01 02:00:00+00:00,321.8,581.45,116.8,26.82,4.39
1990-11-01 03:00:00+00:00,533.95,628.59,178.05,27.09,4.42
1990-11-01 04:00:00+00:00,694.65,671.23,198.75,27.37,4.45
1990-11-01 05:00:00+00:00,690.35,454.74,299.9,27.64,4.48
1990-11-01 06:00:00+00:00,845.7,690.41,212.25,27.91,4.5
1990-11-01 07:00:00+00:00,579.1,443.38,175.0,28.18,4.53
1990-11-01 08:00:00+00:00,543.4,425.79,185.4,27.81,4.48
1990-11-01 09:00:00+00:00,308.75,254.28,128.1,28.35,4.14
1990-11-01 10:00:00+00:00,153.85,106.0,97.75,26.91,3.93
1990-11-01 11:00:00+00:00,53.15,55.73,35.9,26.21,3.03
1990-11-01 12:00:00+00:00,1.7,2.26,1.55,25.86,2.21
1990-11-01 13:00:00+00:00,0.0,0.0,0.0,25.4,2.69
1990-11-01 14:00:00+00:00,0.0,0.0,0.0,25.2,2.41
1990-11-01 15:00:00+00:00,0.0,0.0,0.0,25.18,2.28
1990-11-01 16:00:00+00:00,0.0,0.0,0.0,25.22,2.21
1990-11-01 17:00:00+00:00,0.0,0.0,0.0,25.08,2.69
1990-11-01 18:00:00+00:00,0.0,0.0,0.0,24.75,2.28
1990-11-01 19:00:00+00:00,0.0,0.0,0.0,24.74,2.76
1990-11-01 20:00:00+00:00,0.0,0.0,0.0,24.48,2.76
1990-11-01 21:00:00+00:00,0.0,0.0,0.0,24.6,2.34
1990-11-01 22:00:00+00:00,0.0,0.0,0.0,24.64,1.59
1990-11-01 23:00:00+00:00,0.0,0.0,0.0,24.66,1.93
1990-11-02 00:00:00+00:00,0.0,0.0,0.0,24.63,2.28
1990-11-02 01:00:00+00:00,121.5,467.11,69.45,24.65,2.34
1990-11-02 02:00:00+00:00,336.25,580.77,132.3,25.25,2.41
1990-11-02 03:00:00+00:00,492.05,553.59,179.55,26.22,2.34
1990-11-02 04:00:00+00:00,633.75,567.95,215.25,27.35,1.59
1990-11-02 05:00:00+00:00,769.85,615.8,242.4,28.09,0.62
1990-11-02 06:00:00+00:00,495.25,274.38,244.1,28.91,1.72
1990-11-02 07:00:00+00:00,631.85,526.13,153.45,28.14,2.21
1990-11-02 08:00:00+00:00,470.85,308.78,211.85,28.18,2.41
1990-11-02 09:00:00+00:00,293.3,162.57,178.1,28.04,2.48
1990-11-02 10:00:00+00:00,255.3,237.55,129.95,27.59,2.07
1990-11-02 11:00:00+00:00,75.3,60.82,56.55,27.42,1.93
1990-11-02 12:00:00+00:00,1.85,1.53,1.75,26.86,1.17
1990-11-02 13:00:00+00:00,0.0,0.0,0.0,25.86,0.69
1990-11-02 14:00:00+00:00,0.0,0.0,0.0,25.62,0.9
1990-11-02 15:00:00+00:00,0.0,0.0,0.0,25.3,1.1
1990-11-02 16:00:00+00:00,0.0,0.0,0.0,24.99,1.45
1990-11-02 17:00:00+00:00,0.0,0.0,0.0,24.95,1.59
1990-11-02 18:00:00+00:00,0.0,0.0,0.0,24.91,1.66
1990-11-02 19:00:00+00:00,0.0,0.0,0.0,24.73,1.38
1990-11-02 20:00:00+00:00,0.0,0.0,0.0,24.61,1.52
1990-11-02 21:00:00+00:00,0.0,0.0,0.0,24.54,1.59
1990-11-02 22:00:00+00:00,0.0,0.0,0.0,24.48,1.79
1990-11-02 23:00:00+00:00,0.0,0.0,0.0,24.46,1.66
1990-11-03 00:00:00+00:00,0.0,0.0,0.0,24.49,1.52
1990-11-03 01:00:00+00:00,101.1,432.33,53.4,24.6,1.52
1990-11-03 02:00:00+00:00,302.85,508.11,125.15,25.14,1.59
1990-11-03 03:00:00+00:00,386.25,345.71,191.7,26.18,1.31
1990-11-03 04:00:00+00:00,505.6,324.6,267.05,27.02,1.17
1990-11-03 05:00:00+00:00,487.05,232.03,288.8,27.97,1.45
1990-11-03 06:00:00+00:00,300.75,44.46,260.15,28.46,1.66
1990-11-03 07:00:00+00:00,241.7,50.82,195.6,27.85,1.1
1990-11-03 08:00:00+00:00,185.1,29.16,160.7,27.79,1.31
1990-11-03 09:00:00+00:00,159.4,29.5,138.55,27.64,1.17
1990-11-03 10:00:00+00:00,125.6,40.19,104.45,27.53,1.24
1990-11-03 11:00:00+00:00,61.95,57.63,44.25,27.39,1.24
1990-11-03 12:00:00+00:00,2.2,1.55,2.1,27.15,1.1
1990-11-03 13:00:00+00:00,0.0,0.0,0.0,26.58,1.1
1990-11-03 14:00:00+00:00,0.0,0.0,0.0,26.07,0.9
1990-11-03 15:00:00+00:00,0.0,0.0,0.0,25.89,0.9
1990-11-03 16:00:00+00:00,0.0,0.0,0.0,25.72,0.97
1990-11-03 17:00:00+00:00,0.0,0.0,0.0,25.53,0.97
1990-11-03 18:00:00+00:00,0.0,0.0,0.0,25.31,1.03
1990-11-03 19:00:00+00:00,0.0,0.0,0.0,25.6,1.52
1990-11-03 20:00:00+00:00,0.0,0.0,0.0,25.54,1.38
1990-11-03 21:00:00+00:00,0.0,0.0,0.0,25.42,1.45
1990-11-03 22:00:00+00:00,0.0,0.0,0.0,25.38,1.59
1990-11-03 23:00:00+00:00,0.0,0.0,0.0,25.32,1.66
1990-11-04 00:00:00+00:00,0.0,0.0,0.0,25.33,1.86
1990-11-04 01:00:00+00:00,156.85,891.59,59.5,25.55,2.0
1990-11-04 02:00:00+00:00,354.35,741.14,96.25,26.29,2.48
1990-11-04 03:00:00+00:00,500.4,622.21,151.35,27.13,2.97
1990-11-04 04:00:00+00:00,685.15,718.72,158.4,28.01,3.1
1990-11-04 05:00:00+00:00,677.3,608.84,158.4,28.97,3.17
1990-11-04 06:00:00+00:00,776.75,696.66,142.1,29.4,3.17
1990-11-04 07:00:00+00:00,758.0,647.32,172.15,29.56,1.45
1990-11-04 08:00:00+00:00,334.25,168.66,193.45,29.75,2.14
1990-11-04 09:00:00+00:00,392.55,301.09,180.25,28.07,2.41
1990-11-04 10:00:00+00:00,175.3,133.78,105.1,28.22,1.93
1990-11-04 11:00:00+00:00,65.4,39.54,53.3,27.99,1.1
1990-11-04 12:00:00+00:00,1.6,0.0,1.6,26.94,1.52
1990-11-04 13:00:00+00:00,0.0,0.0,0.0,25.47,2.14
1990-11-04 14:00:00+00:00,0.0,0.0,0.0,25.04,2.21
1990-11-04 15:00:00+00:00,0.0,0.0,0.0,24.88,1.86
1990-11-04 16:00:00+00:00,0.0,0.0,0.0,24.78,1.59
1990-11-04 17:00:00+00:00,0.0,0.0,0.0,24.69,1.17
1990-11-04 18:00:00+00:00,0.0,0.0,0.0,24.27,0.69
1990-11-04 19:00:00+00:00,0.0,0.0,0.0,24.5,1.31
1990-11-04 20:00:00+00:00,0.0,0.0,0.0,24.58,1.72
1990-11-04 21:00:00+00:00,0.0,0.0,0.0,24.64,1.66
1990-11-04 22:00:00+00:00,0.0,0.0,0.0,24.58,1.72
1990-11-04 23:00:00+00:00,0.0,0.0,0.0,24.54,1.86
1990-11-05 00:00:00+00:00,0.0,0.0,0.0,24.48,1.93
1990-11-05 01:00:00+00:00,163.3,991.24,56.25,24.46,1.79
1990-11-05 02:00:00+00:00,372.3,755.23,110.45,25.22,1.52
1990-11-05 03:00:00+00:00,525.1,682.98,143.2,26.34,1.72
1990-11-05 04:00:00+00:00,678.3,686.5,176.55,27.28,1.72
1990-11-05 05:00:00+00:00,783.7,708.06,181.75,28.17,1.93
1990-11-05 06:00:00+00:00,441.95,219.13,242.8,28.82,2.21
1990-11-05 07:00:00+00:00,434.6,225.16,231.3,28.0,2.28
1990-11-05 08:00:00+00:00,432.15,348.68,141.75,28.04,1.93
1990-11-05 09:00:00+00:00,144.25,46.28,111.7,28.11,2.0
1990-11-05 10:00:00+00:00,181.9,151.33,102.7,27.75,2.07
1990-11-05 11:00:00+00:00,54.35,64.91,34.55,27.49,2.48
1990-11-05 12:00:00+00:00,1.4,0.0,1.4,26.98,1.93
1990-11-05 13:00:00+00:00,0.0,0.0,0.0,26.66,1.86
1990-11-05 14:00:00+00:00,0.0,0.0,0.0,26.36,2.14
1990-11-05 15:00:00+00:00,0.0,0.0,0.0,26.12,1.93
1990-11-05 16:00:00+00:00,0.0,0.0,0.0,26.04,1.72
1990-11-05 17:00:00+00:00,0.0,0.0,0.0,25.89,1.86
1990-11-05 18:00:00+00:00,0.0,0.0,0.0,25.49,1.79
1990-11-05 19:00:00+00:00,0.0,0.0,0.0,25.27,1.93
1990-11-05 20:00:00+00:00,0.0,0.0,0.0,25.1,1.66
1990-11-05 21:00:00+00:00,0.0,0.0,0.0,24.72,1.52
1990-11-05 22:00:00+00:00,0.0,0.0,0.0,24.66,1.86
1990-11-05 23:00:00+00:00,0.0,0.0,0.0,24.72,2.07
1990-11-06 00:00:00+00:00,0.0,0.0,0.0,24.77,2.07
1990-11-06 01:00:00+00:00,105.25,309.1,72.25,24.75,2.14
1990-11-06 02:00:00+00:00,292.7,458.94,134.3,25.3,2.55
1990-11-06 03:00:00+00:00,363.4,340.74,173.5,26.38,3.17
1990-11-06 04:00:00+00:00,607.35,441.81,285.35,27.16,3.38
1990-11-06 05:00:00+00:00,466.9,267.17,240.35,28.06,3.17
1990-11-06 06:00:00+00:00,501.3,329.57,202.5,28.29,2.9
1990-11-06 07:00:00+00:00,235.85,66.77,175.7,27.69,2.62
1990-11-06 08:00:00+00:00,289.65,61.26,238.75,26.33,3.31
1990-11-06 09:00:00+00:00,116.35,32.35,93.65,26.7,3.72
1990-11-06 10:00:00+00:00,114.2,29.69,98.7,26.4,2.9
1990-11-06 11:00:00+00:00,39.7,3.29,38.7,26.35,1.86
1990-11-06 12:00:00+00:00,1.0,0.0,1.0,25.84,2.34
1990-11-06 13:00:00+00:00,0.0,0.0,0.0,25.32,2.21
1990-11-06 14:00:00+00:00,0.0,0.0,0.0,25.22,2.07
1990-11-06 15:00:00+00:00,0.0,0.0,0.0,24.99,2.21
1990-11-06 16:00:00+00:00,0.0,0.0,0.0,25.03,2.0
1990-11-06 17:00:00+00:00,0.0,0.0,0.0,25.11,2.07
1990-11-06 18:00:00+00:00,0.0,0.0,0.0,25.08,2.07
1990-11-06 19:00:00+00:00,0.0,0.0,0.0,24.65,1.45
1990-11-06 20:00:00+00:00,0.0,0.0,0.0,24.52,1.52
1990-11-06 21:00:00+00:00,0.0,0.0,0.0,24.48,1.79
1990-11-06 22:00:00+00:00,0.0,0.0,0.0,24.44,2.21
1990-11-06 23:00:00+00:00,0.0,0.0,0.0,24.41,1.93
1990-11-07 00:00:00+00:00,0.0,0.0,0.0,24.46,1.79
1990-11-07 01:00:00+00:00,120.1,574.51,59.5,24.62,2.0
1990-11-07 02:00:00+00:00,286.2,514.5,109.45,25.28,2.07
1990-11-07 03:00:00+00:00,464.05,500.51,186.05,26.19,2.41
1990-11-07 04:00:00+00:00,510.45,360.65,248.35,27.29,2.55
1990-11-07 05:00:00+00:00,624.85,482.8,216.5,28.03,2.83
1990-11-07 06:00:00+00:00,504.15,297.3,235.25,28.46,2.62
1990-11-07 07:00:00+00:00,643.85,434.49,253.35,28.62,3.59
1990-11-07 08:00:00+00:00,559.05,405.4,222.95,28.87,3.59
1990-11-07 09:00:00+00:00,262.95,164.04,148.1,27.49,3.72
1990-11-07 10:00:00+00:00,130.2,83.54,86.7,27.16,3.52
1990-11-07 11:00:00+00:00,59.45,70.76,38.0,26.75,2.14
1990-11-07 12:00:00+00:00,1.85,0.8,1.8,26.44,1.86
1990-11-07 13:00:00+00:00,0.0,0.0,0.0,26.19,2.21
1990-11-07 14:00:00+00:00,0.0,0.0,0.0,25.48,2.9
1990-11-07 15:00:00+00:00,0.0,0.0,0.0,25.31,2.55
1990-11-07 16:00:00+00:00,0.0,0.0,0.0,25.25,1.93
1990-11-07 17:00:00+00:00,0.0,0.0,0.0,25.18,1.72
1990-11-07 18:00:00+00:00,0.0,0.0,0.0,25.05,1.38
1990-11-07 19:00:00+00:00,0.0,0.0,0.0,24.46,1.1
1990-11-07 20:00:00+00:00,0.0,0.0,0.0,24.39,1.45
1990-11-07 21:00:00+00:00,0.0,0.0,0.0,24.29,1.1
1990-11-07 22:00:00+00:00,0.0,0.0,0.0,24.32,1.17
1990-11-07 23:00:00+00:00,0.0,0.0,0.0,24.42,1.45
1990-11-08 00:00:00+00:00,0.0,0.0,0.0,24.68,2.07
1990-11-08 01:00:00+00:00,87.55,178.09,69.0,24.73,2.62
1990-11-08 02:00:00+00:00,127.0,43.44,112.15,25.11,3.1
1990-11-08 03:00:00+00:00,134.2,22.13,121.95,25.43,3.1
1990-11-08 04:00:00+00:00,250.45,72.52,197.9,25.7,2.41
1990-11-08 05:00:00+00:00,150.7,6.1,145.55,26.07,2.0
1990-11-08 06:00:00+00:00,266.2,11.3,256.0,25.44,2.34
1990-11-08 07:00:00+00:00,189.5,10.82,179.8,26.07,3.66
1990-11-08 08:00:00+00:00,88.8,0.0,88.8,25.78,3.59
1990-11-08 09:00:00+00:00,136.6,5.08,133.05,25.62,3.66
1990-11-08 10:00:00+00:00,81.95,3.46,80.15,25.89,3.52
1990-11-08 11:00:00+00:00,20.85,0.0,20.85,26.01,2.76
1990-11-08 12:00:00+00:00,0.8,0.0,0.8,25.94,2.21
1990-11-08 13:00:00+00:00,0.0,0.0,0.0,25.73,1.45
1990-11-08 14:00:00+00:00,0.0,0.0,0.0,25.59,1.86
1990-11-08 15:00:00+00:00,0.0,0.0,0.0,25.44,2.28
1990-11-08 16:00:00+00:00,0.0,0.0,0.0,25.48,2.62
1990-11-08 17:00:00+00:00,0.0,0.0,0.0,25.28,3.1
1990-11-08 18:00:00+00:00,0.0,0.0,0.0,24.9,2.9
1990-11-08 19:00:00+00:00,0.0,0.0,0.0,24.91,2.14
1990-11-08 20:00:00+00:00,0.0,0.0,0.0,24.97,2.0
1990-11-08 21:00:00+00:00,0.0,0.0,0.0,25.04,2.07
1990-11-08 22:00:00+00:00,0.0,0.0,0.0,25.05,2.55
1990-11-08 23:00:00+00:00,0.0,0.0,0.0,25.05,3.17
1990-11-09 00:00:00+00:00,0.0,0.0,0.0,25.13,3.1
1990-11-09 01:00:00+00:00,52.25,117.71,40.15,25.23,3.17
1990-11-09 02:00:00+00:00,157.05,98.03,123.7,25.63,3.59
1990-11-09 03:00:00+00:00,269.1,147.76,187.6,26.24,4.07
1990-11-09 04:00:00+00:00,424.2,209.4,272.9,26.81,4.55
1990-11-09 05:00:00+00:00,420.5,155.99,289.25,27.43,4.9
1990-11-09 06:00:00+00:00,572.2,264.74,333.9,27.52,5.17
1990-11-09 07:00:00+00:00,588.5,265.86,350.65,28.12,5.86
1990-11-09 08:00:00+00:00,378.05,139.27,263.1,28.4,6.14
1990-11-09 09:00:00+00:00,292.25,147.41,189.5,28.04,6.14
1990-11-09 10:00:00+00:00,165.95,95.98,116.2,27.72,6.07
1990-11-09 11:00:00+00:00,64.4,65.34,44.7,27.45,5.66
1990-11-09 12:00:00+00:00,1.05,0.0,1.05,27.2,5.1
1990-11-09 13:00:00+00:00,0.0,0.0,0.0,26.99,4.76
1990-11-09 14:00:00+00:00,0.0,0.0,0.0,26.77,4.76
1990-11-09 15:00:00+00:00,0.0,0.0,0.0,26.4,4.69
1990-11-09 16:00:00+00:00,0.0,0.0,0.0,26.23,4.28
1990-11-09 17:00:00+00:00,0.0,0.0,0.0,26.15,4.14
1990-11-09 18:00:00+00:00,0.0,0.0,0.0,26.14,4.21
1990-11-09 19:00:00+00:00,0.0,0.0,0.0,25.97,4.34
1990-11-09 20:00:00+00:00,0.0,0.0,0.0,26.2,4.76
1990-11-09 21:00:00+00:00,0.0,0.0,0.0,25.49,5.38
1990-11-09 22:00:00+00:00,0.0,0.0,0.0,25.1,4.97
1990-11-09 23:00:00+00:00,0.0,0.0,0.0,24.86,4.41
1990-11-10 00:00:00+00:00,0.0,0.0,0.0,25.02,4.41
1990-11-10 01:00:00+00:00,52.3,39.95,48.25,24.88,4.34
1990-11-10 02:00:00+00:00,137.65,87.45,108.05,25.23,4.14
1990-11-10 03:00:00+00:00,351.05,224.26,227.8,25.48,4.21
1990-11-10 04:00:00+00:00,508.35,402.08,218.7,26.48,4.62
1990-11-10 05:00:00+00:00,507.95,309.22,248.45,26.86,5.31
1990-11-10 06:00:00+00:00,685.75,511.33,226.6,27.11,5.59
1990-11-10 07:00:00+00:00,591.75,327.29,299.6,27.84,5.79
1990-11-10 08:00:00+00:00,322.4,193.6,162.95,27.77,5.66
1990-11-10 09:00:00+00:00,423.2,401.63,143.85,28.07,6.0
1990-11-10 10:00:00+00:00,247.7,219.54,134.15,28.41,6.0
1990-11-10 11:00:00+00:00,54.8,34.91,44.3,28.11,5.17
1990-11-10 12:00:00+00:00,2.0,0.82,1.95,27.59,4.28
1990-11-10 13:00:00+00:00,0.0,0.0,0.0,27.21,3.86
1990-11-10 14:00:00+00:00,0.0,0.0,0.0,26.93,3.79
1990-11-10 15:00:00+00:00,0.0,0.0,0.0,26.7,3.66
1990-11-10 16:00:00+00:00,0.0,0.0,0.0,26.4,3.66
1990-11-10 17:00:00+00:00,0.0,0.0,0.0,26.15,3.66
1990-11-10 18:00:00+00:00,0.0,0.0,0.0,25.98,3.59
1990-11-10 19:00:00+00:00,0.0,0.0,0.0,26.06,3.52
1990-11-10 20:00:00+00:00,0.0,0.0,0.0,25.95,3.59
