file_name,lake_path,zone,category,subcategory,project,manifest_id,file_format,extension,size_bytes,checksum,tags,created_at,status,version,source_reference
fx_data_recent_Period1_2016_2017.yaml,Raw/Archives/Archive/inputs/fxdata/fx_data_recent_Period1_2016_2017.yaml,,,,,,YAML,yaml,4005,,,,,,
fx_data_historical_Decade4_2005_2014.yaml,Raw/Archives/Archive/inputs/fxdata/fx_data_historical_Decade4_2005_2014.yaml,,,,,,YAML,yaml,8168,,,,,,
fx_data_recent_Period4_2022_2023.yaml,Raw/Archives/Archive/inputs/fxdata/fx_data_recent_Period4_2022_2023.yaml,,,,,,YAML,yaml,4009,,,,,,
fx_data_recent_Period3_2020_2021.yaml,Raw/Archives/Archive/inputs/fxdata/fx_data_recent_Period3_2020_2021.yaml,,,,,,YAML,yaml,3981,,,,,,
fx_data_recent_Period5_2024_2025.yaml,Raw/Archives/Archive/inputs/fxdata/fx_data_recent_Period5_2024_2025.yaml,,,,,,YAML,yaml,3863,,,,,,
verification_clean.json,Raw/Archives/Archive/outputs/verification_clean.json,,,,,,JSON,json,88645,,,,,,
sensitivity_analysis.csv,Raw/Archives/Archive/outputs/sensitivity_analysis.csv,,,,,,CSV,csv,261,,,,,,
pipeline_result.json,Raw/Archives/Archive/outputs/pipeline_result.json,,,,,,JSON,json,92513,,,,,,
covenant_breach_probabilities.csv,Raw/Archives/Archive/outputs/covenant_breach_probabilities.csv,,,,,,CSV,csv,85,,,,,,
.DS_Store,Raw/Archives/Archive/outputs/.DS_Store,,,,,,,,8196,,,,,,
coverage_ratios_summary.csv,Raw/Archives/Archive/outputs/coverage_ratios_summary.csv,,,,,,CSV,csv,857,,,,,,
cleanup_phase1_audit_20251130_003249.txt,Raw/Archives/Archive/outputs/cleanup_phase1_audit_20251130_003249.txt,,,,,,TXT,txt,1081,,,,,,
sensitivity_report.md,Raw/Archives/Archive/outputs/sensitivity_report.md,,,,,,MD,md,1090,,,,,,
phase2_matrix_20251130_005252.csv,Raw/Archives/Archive/outputs/phase2_matrix_20251130_005252.csv,,,,,,CSV,csv,13530,,,,,,
investment_committee_summary_20251114.md,Raw/Archives/Archive/outputs/investment_committee_summary_20251114.md,,,,,,MD,md,3035,,,,,,
debt_diagnostic.json,Raw/Archives/Archive/outputs/debt_diagnostic.json,,,,,,JSON,json,739,,,,,,
executive_summary.md,Raw/Archives/Archive/outputs/executive_summary.md,,,,,,MD,md,2794,,,,,,
P0-1C_Investment_Committee_Summary.md,Raw/Archives/Archive/outputs/P0-1C_Investment_Committee_Summary.md,,,,,,MD,md,3111,,,,,,
dfi_lender_pack.md,Raw/Archives/Archive/outputs/dfi_lender_pack.md,,,,,,MD,md,3004,,,,,,
verification_fixed.json,Raw/Archives/Archive/outputs/verification_fixed.json,,,,,,JSON,json,92513,,,,,,
scenario_full_model_variables_updated_results.csv,Raw/Archives/Archive/outputs/scenario_full_model_variables_updated_results.csv,,,,,,CSV,csv,122,,,,,,
verification.json,Raw/Archives/Archive/outputs/verification.json,,,,,,JSON,json,89427,,,,,,
risk_summary.csv,Raw/Archives/Archive/outputs/risk_summary.csv,,,,,,CSV,csv,267,,,,,,
ci_results.json,Raw/Archives/Archive/outputs/ci_results.json,,,,,,JSON,json,1754,,,,,,
covenant_compliance_certificate_20251114.md,Raw/Archives/Archive/outputs/covenant_compliance_certificate_20251114.md,,,,,,MD,md,2522,,,,,,
covenant_compliance_certificate_template.md,Raw/Archives/Archive/outputs/covenant_compliance_certificate_template.md,,,,,,MD,md,2543,,,,,,
tornado_chart_equity_irr.png,Raw/Archives/Archive/outputs/tornado_chart_equity_irr.png,,,,,,PNG,png,498002,,,,,,
run.json,Raw/Archives/Archive/outputs/run.json,,,,,,JSON,json,490,,,,,,
phase2_matrix_20251130_004521.csv,Raw/Archives/Archive/outputs/phase2_matrix_20251130_004521.csv,,,,,,CSV,csv,13530,,,,,,
.DS_Store,Raw/Archives/Archive/outputs/2025-12-06/.DS_Store,,,,,,,,8196,,,,,,
run_full_pipeline_v14.log,Raw/Archives/Archive/outputs/2025-12-06/10-33-05/run_full_pipeline_v14.log,,,,,,LOG,log,782,,,,,,
config.yaml,Raw/Archives/Archive/outputs/2025-12-06/10-33-05/.hydra/config.yaml,,,,,,YAML,yaml,99,,,,,,
hydra.yaml,Raw/Archives/Archive/outputs/2025-12-06/10-33-05/.hydra/hydra.yaml,,,,,,YAML,yaml,3485,,,,,,
overrides.yaml,Raw/Archives/Archive/outputs/2025-12-06/10-33-05/.hydra/overrides.yaml,,,,,,YAML,yaml,51,,,,,,
run_full_pipeline_v14.log,Raw/Archives/Archive/outputs/2025-12-06/13-56-58/run_full_pipeline_v14.log,,,,,,LOG,log,782,,,,,,
config.yaml,Raw/Archives/Archive/outputs/2025-12-06/13-56-58/.hydra/config.yaml,,,,,,YAML,yaml,99,,,,,,
hydra.yaml,Raw/Archives/Archive/outputs/2025-12-06/13-56-58/.hydra/hydra.yaml,,,,,,YAML,yaml,3485,,,,,,
overrides.yaml,Raw/Archives/Archive/outputs/2025-12-06/13-56-58/.hydra/overrides.yaml,,,,,,YAML,yaml,51,,,,,,
run_full_pipeline_v14.log,Raw/Archives/Archive/outputs/2025-12-06/10-30-09/run_full_pipeline_v14.log,,,,,,LOG,log,782,,,,,,
config.yaml,Raw/Archives/Archive/outputs/2025-12-06/10-30-09/.hydra/config.yaml,,,,,,YAML,yaml,99,,,,,,
hydra.yaml,Raw/Archives/Archive/outputs/2025-12-06/10-30-09/.hydra/hydra.yaml,,,,,,YAML,yaml,3485,,,,,,
overrides.yaml,Raw/Archives/Archive/outputs/2025-12-06/10-30-09/.hydra/overrides.yaml,,,,,,YAML,yaml,51,,,,,,
run_full_pipeline_v14.log,Raw/Archives/Archive/outputs/2025-12-06/10-44-16/run_full_pipeline_v14.log,,,,,,LOG,log,782,,,,,,
config.yaml,Raw/Archives/Archive/outputs/2025-12-06/10-44-16/.hydra/config.yaml,,,,,,YAML,yaml,99,,,,,,
hydra.yaml,Raw/Archives/Archive/outputs/2025-12-06/10-44-16/.hydra/hydra.yaml,,,,,,YAML,yaml,3485,,,,,,
overrides.yaml,Raw/Archives/Archive/outputs/2025-12-06/10-44-16/.hydra/overrides.yaml,,,,,,YAML,yaml,51,,,,,,
run_full_pipeline_v14.log,Raw/Archives/Archive/outputs/2025-12-06/07-36-35/run_full_pipeline_v14.log,,,,,,LOG,log,845,,,,,,
config.yaml,Raw/Archives/Archive/outputs/2025-12-06/07-36-35/.hydra/config.yaml,,,,,,YAML,yaml,162,,,,,,
hydra.yaml,Raw/Archives/Archive/outputs/2025-12-06/07-36-35/.hydra/hydra.yaml,,,,,,YAML,yaml,3611,,,,,,
overrides.yaml,Raw/Archives/Archive/outputs/2025-12-06/07-36-35/.hydra/overrides.yaml,,,,,,YAML,yaml,114,,,,,,
run_full_pipeline_v14.log,Raw/Archives/Archive/outputs/2025-12-06/10-39-09/run_full_pipeline_v14.log,,,,,,LOG,log,782,,,,,,
config.yaml,Raw/Archives/Archive/outputs/2025-12-06/10-39-09/.hydra/config.yaml,,,,,,YAML,yaml,99,,,,,,
hydra.yaml,Raw/Archives/Archive/outputs/2025-12-06/10-39-09/.hydra/hydra.yaml,,,,,,YAML,yaml,3485,,,,,,
overrides.yaml,Raw/Archives/Archive/outputs/2025-12-06/10-39-09/.hydra/overrides.yaml,,,,,,YAML,yaml,51,,,,,,
run_full_pipeline_v14.log,Raw/Archives/Archive/outputs/2025-12-06/10-43-46/run_full_pipeline_v14.log,,,,,,LOG,log,782,,,,,,
config.yaml,Raw/Archives/Archive/outputs/2025-12-06/10-43-46/.hydra/config.yaml,,,,,,YAML,yaml,99,,,,,,
hydra.yaml,Raw/Archives/Archive/outputs/2025-12-06/10-43-46/.hydra/hydra.yaml,,,,,,YAML,yaml,3485,,,,,,
overrides.yaml,Raw/Archives/Archive/outputs/2025-12-06/10-43-46/.hydra/overrides.yaml,,,,,,YAML,yaml,51,,,,,,
run_full_pipeline_v14.log,Raw/Archives/Archive/outputs/2025-12-06/07-37-35/run_full_pipeline_v14.log,,,,,,LOG,log,0,,,,,,
config.yaml,Raw/Archives/Archive/outputs/2025-12-06/07-37-35/.hydra/config.yaml,,,,,,YAML,yaml,60,,,,,,
hydra.yaml,Raw/Archives/Archive/outputs/2025-12-06/07-37-35/.hydra/hydra.yaml,,,,,,YAML,yaml,3387,,,,,,
overrides.yaml,Raw/Archives/Archive/outputs/2025-12-06/07-37-35/.hydra/overrides.yaml,,,,,,YAML,yaml,3,,,,,,
run_full_pipeline_v14.log,Raw/Archives/Archive/outputs/2025-12-06/19-23-27/run_full_pipeline_v14.log,,,,,,LOG,log,845,,,,,,
config.yaml,Raw/Archives/Archive/outputs/2025-12-06/19-23-27/.hydra/config.yaml,,,,,,YAML,yaml,162,,,,,,
hydra.yaml,Raw/Archives/Archive/outputs/2025-12-06/19-23-27/.hydra/hydra.yaml,,,,,,YAML,yaml,3611,,,,,,
overrides.yaml,Raw/Archives/Archive/outputs/2025-12-06/19-23-27/.hydra/overrides.yaml,,,,,,YAML,yaml,114,,,,,,
.DS_Store,Raw/Archives/Archive/outputs/2025-11-29/.DS_Store,,,,,,,,6148,,,,,,
run_scenario_analytics_v14.log,Raw/Archives/Archive/outputs/2025-11-29/22-06-01/run_scenario_analytics_v14.log,,,,,,LOG,log,6761,,,,,,
config.yaml,Raw/Archives/Archive/outputs/2025-11-29/22-06-01/.hydra/config.yaml,,,,,,YAML,yaml,178,,,,,,
hydra.yaml,Raw/Archives/Archive/outputs/2025-11-29/22-06-01/.hydra/hydra.yaml,,,,,,YAML,yaml,3575,,,,,,
overrides.yaml,Raw/Archives/Archive/outputs/2025-11-29/22-06-01/.hydra/overrides.yaml,,,,,,YAML,yaml,90,,,,,,
run_scenario_analytics_v14.log,Raw/Archives/Archive/outputs/2025-11-29/22-34-26/run_scenario_analytics_v14.log,,,,,,LOG,log,6372,,,,,,
config.yaml,Raw/Archives/Archive/outputs/2025-11-29/22-34-26/.hydra/config.yaml,,,,,,YAML,yaml,184,,,,,,
hydra.yaml,Raw/Archives/Archive/outputs/2025-11-29/22-34-26/.hydra/hydra.yaml,,,,,,YAML,yaml,3587,,,,,,
overrides.yaml,Raw/Archives/Archive/outputs/2025-11-29/22-34-26/.hydra/overrides.yaml,,,,,,YAML,yaml,96,,,,,,
stdin.log,Raw/Archives/Archive/outputs/2025-11-29/21-15-11/stdin.log,,,,,,LOG,log,0,,,,,,
config.yaml,Raw/Archives/Archive/outputs/2025-11-29/21-15-11/.hydra/config.yaml,,,,,,YAML,yaml,3,,,,,,
hydra.yaml,Raw/Archives/Archive/outputs/2025-11-29/21-15-11/.hydra/hydra.yaml,,,,,,YAML,yaml,3234,,,,,,
overrides.yaml,Raw/Archives/Archive/outputs/2025-11-29/21-15-11/.hydra/overrides.yaml,,,,,,YAML,yaml,3,,,,,,
run_full_pipeline_v14.log,Raw/Archives/Archive/outputs/2025-11-29/21-40-45/run_full_pipeline_v14.log,,,,,,LOG,log,855,,,,,,
config.yaml,Raw/Archives/Archive/outputs/2025-11-29/21-40-45/.hydra/config.yaml,,,,,,YAML,yaml,82,,,,,,
hydra.yaml,Raw/Archives/Archive/outputs/2025-11-29/21-40-45/.hydra/hydra.yaml,,,,,,YAML,yaml,3451,,,,,,
overrides.yaml,Raw/Archives/Archive/outputs/2025-11-29/21-40-45/.hydra/overrides.yaml,,,,,,YAML,yaml,34,,,,,,
run_full_pipeline_v14.log,Raw/Archives/Archive/outputs/2025-11-29/21-32-01/run_full_pipeline_v14.log,,,,,,LOG,log,855,,,,,,
config.yaml,Raw/Archives/Archive/outputs/2025-11-29/21-32-01/.hydra/config.yaml,,,,,,YAML,yaml,82,,,,,,
hydra.yaml,Raw/Archives/Archive/outputs/2025-11-29/21-32-01/.hydra/hydra.yaml,,,,,,YAML,yaml,3451,,,,,,
overrides.yaml,Raw/Archives/Archive/outputs/2025-11-29/21-32-01/.hydra/overrides.yaml,,,,,,YAML,yaml,34,,,,,,
run_scenario_analytics_v14.log,Raw/Archives/Archive/outputs/2025-11-29/22-26-14/run_scenario_analytics_v14.log,,,,,,LOG,log,6372,,,,,,
config.yaml,Raw/Archives/Archive/outputs/2025-11-29/22-26-14/.hydra/config.yaml,,,,,,YAML,yaml,184,,,,,,
hydra.yaml,Raw/Archives/Archive/outputs/2025-11-29/22-26-14/.hydra/hydra.yaml,,,,,,YAML,yaml,3587,,,,,,
overrides.yaml,Raw/Archives/Archive/outputs/2025-11-29/22-26-14/.hydra/overrides.yaml,,,,,,YAML,yaml,96,,,,,,
.DS_Store,Raw/Archives/Archive/outputs/2025-12-05/.DS_Store,,,,,,,,8196,,,,,,
run_full_pipeline_v14.log,Raw/Archives/Archive/outputs/2025-12-05/07-42-25/run_full_pipeline_v14.log,,,,,,LOG,log,0,,,,,,
config.yaml,Raw/Archives/Archive/outputs/2025-12-05/07-42-25/.hydra/config.yaml,,,,,,YAML,yaml,3866,,,,,,
hydra.yaml,Raw/Archives/Archive/outputs/2025-12-05/07-42-25/.hydra/hydra.yaml,,,,,,YAML,yaml,3397,,,,,,
overrides.yaml,Raw/Archives/Archive/outputs/2025-12-05/07-42-25/.hydra/overrides.yaml,,,,,,YAML,yaml,3,,,,,,
run_full_pipeline_v14.log,Raw/Archives/Archive/outputs/2025-12-05/22-47-06/run_full_pipeline_v14.log,,,,,,LOG,log,210,,,,,,
config.yaml,Raw/Archives/Archive/outputs/2025-12-05/22-47-06/.hydra/config.yaml,,,,,,YAML,yaml,99,,,,,,
hydra.yaml,Raw/Archives/Archive/outputs/2025-12-05/22-47-06/.hydra/hydra.yaml,,,,,,YAML,yaml,3485,,,,,,
overrides.yaml,Raw/Archives/Archive/outputs/2025-12-05/22-47-06/.hydra/overrides.yaml,,,,,,YAML,yaml,51,,,,,,
run_full_pipeline_v14.log,Raw/Archives/Archive/outputs/2025-12-05/07-38-31/run_full_pipeline_v14.log,,,,,,LOG,log,845,,,,,,
config.yaml,Raw/Archives/Archive/outputs/2025-12-05/07-38-31/.hydra/config.yaml,,,,,,YAML,yaml,162,,,,,,
hydra.yaml,Raw/Archives/Archive/outputs/2025-12-05/07-38-31/.hydra/hydra.yaml,,,,,,YAML,yaml,3611,,,,,,
overrides.yaml,Raw/Archives/Archive/outputs/2025-12-05/07-38-31/.hydra/overrides.yaml,,,,,,YAML,yaml,114,,,,,,
run_full_pipeline_v14.log,Raw/Archives/Archive/outputs/2025-12-05/22-55-21/run_full_pipeline_v14.log,,,,,,LOG,log,210,,,,,,
config.yaml,Raw/Archives/Archive/outputs/2025-12-05/22-55-21/.hydra/config.yaml,,,,,,YAML,yaml,99,,,,,,
hydra.yaml,Raw/Archives/Archive/outputs/2025-12-05/22-55-21/.hydra/hydra.yaml,,,,,,YAML,yaml,3485,,,,,,
overrides.yaml,Raw/Archives/Archive/outputs/2025-12-05/22-55-21/.hydra/overrides.yaml,,,,,,YAML,yaml,51,,,,,,
run_full_pipeline_v14.log,Raw/Archives/Archive/outputs/2025-12-05/07-50-33/run_full_pipeline_v14.log,,,,,,LOG,log,782,,,,,,
config.yaml,Raw/Archives/Archive/outputs/2025-12-05/07-50-33/.hydra/config.yaml,,,,,,YAML,yaml,112,,,,,,
hydra.yaml,Raw/Archives/Archive/outputs/2025-12-05/07-50-33/.hydra/hydra.yaml,,,,,,YAML,yaml,3613,,,,,,
overrides.yaml,Raw/Archives/Archive/outputs/2025-12-05/07-50-33/.hydra/overrides.yaml,,,,,,YAML,yaml,113,,,,,,
run_full_pipeline_v14.log,Raw/Archives/Archive/outputs/2025-12-05/22-59-09/run_full_pipeline_v14.log,,,,,,LOG,log,782,,,,,,
config.yaml,Raw/Archives/Archive/outputs/2025-12-05/22-59-09/.hydra/config.yaml,,,,,,YAML,yaml,99,,,,,,
hydra.yaml,Raw/Archives/Archive/outputs/2025-12-05/22-59-09/.hydra/hydra.yaml,,,,,,YAML,yaml,3485,,,,,,
overrides.yaml,Raw/Archives/Archive/outputs/2025-12-05/22-59-09/.hydra/overrides.yaml,,,,,,YAML,yaml,51,,,,,,
run_full_pipeline_v14.log,Raw/Archives/Archive/outputs/2025-12-05/23-01-44/run_full_pipeline_v14.log,,,,,,LOG,log,782,,,,,,
config.yaml,Raw/Archives/Archive/outputs/2025-12-05/23-01-44/.hydra/config.yaml,,,,,,YAML,yaml,137,,,,,,
hydra.yaml,Raw/Archives/Archive/outputs/2025-12-05/23-01-44/.hydra/hydra.yaml,,,,,,YAML,yaml,3561,,,,,,
overrides.yaml,Raw/Archives/Archive/outputs/2025-12-05/23-01-44/.hydra/overrides.yaml,,,,,,YAML,yaml,88,,,,,,
run_full_pipeline_v14.log,Raw/Archives/Archive/outputs/2025-12-05/23-00-52/run_full_pipeline_v14.log,,,,,,LOG,log,782,,,,,,
config.yaml,Raw/Archives/Archive/outputs/2025-12-05/23-00-52/.hydra/config.yaml,,,,,,YAML,yaml,99,,,,,,
hydra.yaml,Raw/Archives/Archive/outputs/2025-12-05/23-00-52/.hydra/hydra.yaml,,,,,,YAML,yaml,3485,,,,,,
overrides.yaml,Raw/Archives/Archive/outputs/2025-12-05/23-00-52/.hydra/overrides.yaml,,,,,,YAML,yaml,51,,,,,,
run_full_pipeline_v14.log,Raw/Archives/Archive/outputs/2025-12-05/23-24-08/run_full_pipeline_v14.log,,,,,,LOG,log,980,,,,,,
config.yaml,Raw/Archives/Archive/outputs/2025-12-05/23-24-08/.hydra/config.yaml,,,,,,YAML,yaml,99,,,,,,
hydra.yaml,Raw/Archives/Archive/outputs/2025-12-05/23-24-08/.hydra/hydra.yaml,,,,,,YAML,yaml,3485,,,,,,
overrides.yaml,Raw/Archives/Archive/outputs/2025-12-05/23-24-08/.hydra/overrides.yaml,,,,,,YAML,yaml,51,,,,,,
run_full_pipeline_v14.log,Raw/Archives/Archive/outputs/2025-12-05/22-20-47/run_full_pipeline_v14.log,,,,,,LOG,log,685,,,,,,
config.yaml,Raw/Archives/Archive/outputs/2025-12-05/22-20-47/.hydra/config.yaml,,,,,,YAML,yaml,98,,,,,,
hydra.yaml,Raw/Archives/Archive/outputs/2025-12-05/22-20-47/.hydra/hydra.yaml,,,,,,YAML,yaml,3531,,,,,,
overrides.yaml,Raw/Archives/Archive/outputs/2025-12-05/22-20-47/.hydra/overrides.yaml,,,,,,YAML,yaml,73,,,,,,
run_full_pipeline_v14.log,Raw/Archives/Archive/outputs/2025-12-05/08-46-41/run_full_pipeline_v14.log,,,,,,LOG,log,782,,,,,,
config.yaml,Raw/Archives/Archive/outputs/2025-12-05/08-46-41/.hydra/config.yaml,,,,,,YAML,yaml,112,,,,,,
hydra.yaml,Raw/Archives/Archive/outputs/2025-12-05/08-46-41/.hydra/hydra.yaml,,,,,,YAML,yaml,3613,,,,,,
overrides.yaml,Raw/Archives/Archive/outputs/2025-12-05/08-46-41/.hydra/overrides.yaml,,,,,,YAML,yaml,113,,,,,,
run_full_pipeline_v14.log,Raw/Archives/Archive/outputs/2025-12-05/06-41-25/run_full_pipeline_v14.log,,,,,,LOG,log,845,,,,,,
config.yaml,Raw/Archives/Archive/outputs/2025-12-05/06-41-25/.hydra/config.yaml,,,,,,YAML,yaml,162,,,,,,
hydra.yaml,Raw/Archives/Archive/outputs/2025-12-05/06-41-25/.hydra/hydra.yaml,,,,,,YAML,yaml,3611,,,,,,
overrides.yaml,Raw/Archives/Archive/outputs/2025-12-05/06-41-25/.hydra/overrides.yaml,,,,,,YAML,yaml,114,,,,,,
run_full_pipeline_v14.log,Raw/Archives/Archive/outputs/2025-12-05/22-49-03/run_full_pipeline_v14.log,,,,,,LOG,log,210,,,,,,
config.yaml,Raw/Archives/Archive/outputs/2025-12-05/22-49-03/.hydra/config.yaml,,,,,,YAML,yaml,99,,,,,,
hydra.yaml,Raw/Archives/Archive/outputs/2025-12-05/22-49-03/.hydra/hydra.yaml,,,,,,YAML,yaml,3485,,,,,,
overrides.yaml,Raw/Archives/Archive/outputs/2025-12-05/22-49-03/.hydra/overrides.yaml,,,,,,YAML,yaml,51,,,,,,
.DS_Store,Raw/Archives/Archive/outputs/2025-12-02/.DS_Store,,,,,,,,8196,,,,,,
run_full_pipeline_v14.log,Raw/Archives/Archive/outputs/2025-12-02/17-00-53/run_full_pipeline_v14.log,,,,,,LOG,log,836,,,,,,
config.yaml,Raw/Archives/Archive/outputs/2025-12-02/17-00-53/.hydra/config.yaml,,,,,,YAML,yaml,162,,,,,,
hydra.yaml,Raw/Archives/Archive/outputs/2025-12-02/17-00-53/.hydra/hydra.yaml,,,,,,YAML,yaml,3611,,,,,,
overrides.yaml,Raw/Archives/Archive/outputs/2025-12-02/17-00-53/.hydra/overrides.yaml,,,,,,YAML,yaml,114,,,,,,
run_full_pipeline_v14.log,Raw/Archives/Archive/outputs/2025-12-02/20-10-17/run_full_pipeline_v14.log,,,,,,LOG,log,924,,,,,,
config.yaml,Raw/Archives/Archive/outputs/2025-12-02/20-10-17/.hydra/config.yaml,,,,,,YAML,yaml,82,,,,,,
hydra.yaml,Raw/Archives/Archive/outputs/2025-12-02/20-10-17/.hydra/hydra.yaml,,,,,,YAML,yaml,3451,,,,,,
overrides.yaml,Raw/Archives/Archive/outputs/2025-12-02/20-10-17/.hydra/overrides.yaml,,,,,,YAML,yaml,34,,,,,,
run_full_pipeline_v14.log,Raw/Archives/Archive/outputs/2025-12-02/20-08-40/run_full_pipeline_v14.log,,,,,,LOG,log,1022,,,,,,
config.yaml,Raw/Archives/Archive/outputs/2025-12-02/20-08-40/.hydra/config.yaml,,,,,,YAML,yaml,162,,,,,,
hydra.yaml,Raw/Archives/Archive/outputs/2025-12-02/20-08-40/.hydra/hydra.yaml,,,,,,YAML,yaml,3611,,,,,,
overrides.yaml,Raw/Archives/Archive/outputs/2025-12-02/20-08-40/.hydra/overrides.yaml,,,,,,YAML,yaml,114,,,,,,
run_full_pipeline_v14.log,Raw/Archives/Archive/outputs/2025-12-02/20-00-51/run_full_pipeline_v14.log,,,,,,LOG,log,1022,,,,,,
config.yaml,Raw/Archives/Archive/outputs/2025-12-02/20-00-51/.hydra/config.yaml,,,,,,YAML,yaml,162,,,,,,
hydra.yaml,Raw/Archives/Archive/outputs/2025-12-02/20-00-51/.hydra/hydra.yaml,,,,,,YAML,yaml,3611,,,,,,
overrides.yaml,Raw/Archives/Archive/outputs/2025-12-02/20-00-51/.hydra/overrides.yaml,,,,,,YAML,yaml,114,,,,,,
run_full_pipeline_v14.log,Raw/Archives/Archive/outputs/2025-12-02/20-55-34/run_full_pipeline_v14.log,,,,,,LOG,log,1022,,,,,,
config.yaml,Raw/Archives/Archive/outputs/2025-12-02/20-55-34/.hydra/config.yaml,,,,,,YAML,yaml,162,,,,,,
hydra.yaml,Raw/Archives/Archive/outputs/2025-12-02/20-55-34/.hydra/hydra.yaml,,,,,,YAML,yaml,3611,,,,,,
overrides.yaml,Raw/Archives/Archive/outputs/2025-12-02/20-55-34/.hydra/overrides.yaml,,,,,,YAML,yaml,114,,,,,,
run_full_pipeline_v14.log,Raw/Archives/Archive/outputs/2025-12-02/20-55-56/run_full_pipeline_v14.log,,,,,,LOG,log,1022,,,,,,
config.yaml,Raw/Archives/Archive/outputs/2025-12-02/20-55-56/.hydra/config.yaml,,,,,,YAML,yaml,162,,,,,,
hydra.yaml,Raw/Archives/Archive/outputs/2025-12-02/20-55-56/.hydra/hydra.yaml,,,,,,YAML,yaml,3611,,,,,,
overrides.yaml,Raw/Archives/Archive/outputs/2025-12-02/20-55-56/.hydra/overrides.yaml,,,,,,YAML,yaml,114,,,,,,
run_full_pipeline_v14.log,Raw/Archives/Archive/outputs/2025-12-02/21-14-28/run_full_pipeline_v14.log,,,,,,LOG,log,1022,,,,,,
config.yaml,Raw/Archives/Archive/outputs/2025-12-02/21-14-28/.hydra/config.yaml,,,,,,YAML,yaml,162,,,,,,
hydra.yaml,Raw/Archives/Archive/outputs/2025-12-02/21-14-28/.hydra/hydra.yaml,,,,,,YAML,yaml,3611,,,,,,
overrides.yaml,Raw/Archives/Archive/outputs/2025-12-02/21-14-28/.hydra/overrides.yaml,,,,,,YAML,yaml,114,,,,,,
run_full_pipeline_v14.log,Raw/Archives/Archive/outputs/2025-12-02/16-26-21/run_full_pipeline_v14.log,,,,,,LOG,log,0,,,,,,
config.yaml,Raw/Archives/Archive/outputs/2025-12-02/16-26-21/.hydra/config.yaml,,,,,,YAML,yaml,60,,,,,,
hydra.yaml,Raw/Archives/Archive/outputs/2025-12-02/16-26-21/.hydra/hydra.yaml,,,,,,YAML,yaml,3387,,,,,,
overrides.yaml,Raw/Archives/Archive/outputs/2025-12-02/16-26-21/.hydra/overrides.yaml,,,,,,YAML,yaml,3,,,,,,
run_full_pipeline_v14.log,Raw/Archives/Archive/outputs/2025-12-02/20-53-47/run_full_pipeline_v14.log,,,,,,LOG,log,1022,,,,,,
config.yaml,Raw/Archives/Archive/outputs/2025-12-02/20-53-47/.hydra/config.yaml,,,,,,YAML,yaml,162,,,,,,
hydra.yaml,Raw/Archives/Archive/outputs/2025-12-02/20-53-47/.hydra/hydra.yaml,,,,,,YAML,yaml,3611,,,,,,
overrides.yaml,Raw/Archives/Archive/outputs/2025-12-02/20-53-47/.hydra/overrides.yaml,,,,,,YAML,yaml,114,,,,,,
run_full_pipeline_v14.log,Raw/Archives/Archive/outputs/2025-12-02/19-47-57/run_full_pipeline_v14.log,,,,,,LOG,log,1022,,,,,,
config.yaml,Raw/Archives/Archive/outputs/2025-12-02/19-47-57/.hydra/config.yaml,,,,,,YAML,yaml,162,,,,,,
hydra.yaml,Raw/Archives/Archive/outputs/2025-12-02/19-47-57/.hydra/hydra.yaml,,,,,,YAML,yaml,3611,,,,,,
overrides.yaml,Raw/Archives/Archive/outputs/2025-12-02/19-47-57/.hydra/overrides.yaml,,,,,,YAML,yaml,114,,,,,,
run_full_pipeline_v14.log,Raw/Archives/Archive/outputs/2025-12-02/20-00-15/run_full_pipeline_v14.log,,,,,,LOG,log,1022,,,,,,
config.yaml,Raw/Archives/Archive/outputs/2025-12-02/20-00-15/.hydra/config.yaml,,,,,,YAML,yaml,162,,,,,,
hydra.yaml,Raw/Archives/Archive/outputs/2025-12-02/20-00-15/.hydra/hydra.yaml,,,,,,YAML,yaml,3611,,,,,,
overrides.yaml,Raw/Archives/Archive/outputs/2025-12-02/20-00-15/.hydra/overrides.yaml,,,,,,YAML,yaml,114,,,,,,
run_full_pipeline_v14.log,Raw/Archives/Archive/outputs/2025-12-02/16-26-41/run_full_pipeline_v14.log,,,,,,LOG,log,855,,,,,,
config.yaml,Raw/Archives/Archive/outputs/2025-12-02/16-26-41/.hydra/config.yaml,,,,,,YAML,yaml,82,,,,,,
hydra.yaml,Raw/Archives/Archive/outputs/2025-12-02/16-26-41/.hydra/hydra.yaml,,,,,,YAML,yaml,3451,,,,,,
overrides.yaml,Raw/Archives/Archive/outputs/2025-12-02/16-26-41/.hydra/overrides.yaml,,,,,,YAML,yaml,34,,,,,,
run_full_pipeline_v14.log,Raw/Archives/Archive/outputs/2025-12-02/20-15-07/run_full_pipeline_v14.log,,,,,,LOG,log,959,,,,,,
config.yaml,Raw/Archives/Archive/outputs/2025-12-02/20-15-07/.hydra/config.yaml,,,,,,YAML,yaml,99,,,,,,
hydra.yaml,Raw/Archives/Archive/outputs/2025-12-02/20-15-07/.hydra/hydra.yaml,,,,,,YAML,yaml,3485,,,,,,
overrides.yaml,Raw/Archives/Archive/outputs/2025-12-02/20-15-07/.hydra/overrides.yaml,,,,,,YAML,yaml,51,,,,,,
.DS_Store,Raw/Archives/Archive/outputs/2025-12-03/.DS_Store,,,,,,,,8196,,,,,,
